employee_id,age,gender,education,department,job_level,years_at_company,years_in_current_role,monthly_salary,overtime_hours_monthly,num_projects_completed,performance_rating,training_hours_yearly,work_life_balance_score,distance_from_home_km,num_companies_worked,job_satisfaction,relationship_with_manager,stock_option_level,attrition
1777,56.0,Male,Bachelor,Sales,4,7.5,0.2,8231.69,3,6,3,0.0,5,22.2,1,5,3,0,0
1778,24.0,Female,Bachelor,HR,3,0.5,0.5,7401.16,6,6,3,37.0,3,9.0,2,4,2,1,0
1779,39.0,Female,Bachelor,Legal,3,1.4,0.3,5172.89,10,4,3,49.8,3,2.0,2,4,2,0,0
1780,52.0,Male,High School,Marketing,4,1.3,1.3,7781.4,8,7,3,32.1,3,11.7,2,5,3,3,0
1781,41.0,Male,Master,Sales,1,0.0,0.0,4311.66,10,8,3,12.8,2,10.4,2,3,4,1,0
1782,37.0,Female,Master,Operations,1,2.8,2.8,4669.65,10,1,3,61.3,3,24.1,1,2,4,2,0
1783,47.0,Female,Bachelor,Finance,4,5.3,0.7,5648.73,7,7,3,46.7,1,8.8,3,2,4,2,0
1784,31.0,Female,Bachelor,Finance,2,1.8,0.1,4455.59,10,2,3,30.5,4,5.0,4,4,3,0,0
1785,58.0,Female,Master,Engineering,1,2.5,2.5,4677.64,7,9,4,50.3,2,44.45,3,2,3,3,0
1786,53.0,Female,Bachelor,Marketing,3,0.1,0.1,5435.5,5,3,4,53.6,3,17.3,2,4,3,2,0
1787,49.0,Female,Bachelor,HR,2,0.3,0.3,2988.07,10,7,2,49.6,3,5.9,4,4,5,0,0
1788,39.0,Male,Master,Sales,1,10.0,2.0,3065.71,8,3,4,53.2,3,9.5,2,4,5,1,0
1789,29.0,Female,Bachelor,HR,1,6.6,0.9,4107.42,10,6,1,67.7,2,32.9,2,3,3,1,0
1790,43.0,Male,High School,Operations,2,1.3,1.3,4458.58,6,6,4,30.1,5,5.4,3,4,3,0,1
1791,43.0,Female,Bachelor,Legal,3,1.9,1.9,3736.75,2,12,3,51.1,4,36.4,4,1,3,2,0
1792,35.0,Female,Bachelor,Operations,4,1.6,1.6,2884.36,5,9,3,52.3,4,0.7,3,5,4,0,1
1793,25.0,Male,Master,HR,3,2.2,2.2,5630.19,9,6,4,32.7,3,15.2,3,5,5,1,0
1794,57.0,Male,Bachelor,Sales,2,4.9,0.1,1609.86,9,6,5,61.2,3,22.1,3,5,5,1,0
1795,54.0,Female,Bachelor,Engineering,3,14.1,2.2,6821.86,10,5,3,52.3,5,18.1,4,4,3,0,0
1796,31.0,Male,Bachelor,Legal,1,6.1,1.5,6835.1,5,7,3,36.4,1,32.3,2,4,4,0,0
1797,57.0,Female,Bachelor,Operations,3,8.4,0.6,3833.55,5,9,5,42.0,4,2.5,1,5,3,2,1
1798,34.0,Male,PhD,Sales,4,0.2,0.2,6011.54,7,8,3,19.2,4,44.45,4,5,2,2,0
1799,43.0,Male,PhD,Engineering,5,10.9,1.4,3336.59,5,4,3,54.4,4,2.2,3,3,3,0,0
1800,27.0,Female,Bachelor,Marketing,3,11.6,1.2,9428.48,9,2,3,39.4,2,5.5,1,5,2,1,1
1801,44.0,Female,High School,Operations,4,11.2,2.1,9604.13,6,9,5,56.2,5,15.7,0,3,4,0,0
1802,54.0,Male,Master,Finance,1,10.5,2.8,8541.93,5,9,2,70.3,4,44.45,4,5,3,1,0
1803,47.0,Male,PhD,Finance,2,1.3,0.8,5621.2,8,8,1,42.6,2,0.2,2,1,3,0,1
1804,45.0,Female,High School,Sales,2,9.4,1.5,6219.04,9,5,3,27.7,3,29.2,3,4,3,1,0
1805,58.0,Female,Master,Sales,3,1.5,1.3,3821.17,13,11,4,45.6,3,5.8,1,4,3,1,0
1806,42.0,Female,Master,IT,1,12.2,1.5,4000.26,10,6,4,35.5,3,17.6,2,4,3,2,0
1807,49.0,Male,Bachelor,Engineering,1,9.4,0.2,4154.55,8,4,4,58.9,4,2.9,4,3,1,0,0
1808,59.0,Female,Bachelor,Engineering,1,19.6,5.0,4018.02,9,11,3,30.4,3,14.7,6,3,5,0,0
1809,39.0,Female,Bachelor,IT,1,0.9,0.9,3531.14,4,8,5,22.3,4,9.4,5,4,3,0,0
1810,54.0,Male,Bachelor,Marketing,3,9.7,1.3,7160.56,10,7,4,36.0,5,17.2,5,2,4,0,0
1811,55.0,Male,Bachelor,Operations,1,1.6,1.6,6363.63,11,2,3,70.3,5,29.0,1,4,4,0,0
1812,45.0,Non-binary,High School,HR,3,6.1,5.3,3899.76,10,8,1,52.7,2,20.7,1,2,3,2,0
1813,56.0,Male,High School,Operations,5,12.8,0.4,7053.19,12,3,3,63.4,3,13.4,2,4,2,1,0
1814,54.0,Male,Bachelor,Legal,1,6.3,0.1,3815.44,7,9,5,23.1,3,8.9,3,4,4,2,0
1815,41.0,Female,Bachelor,Marketing,2,2.3,2.3,2000.69,4,4,4,53.1,3,0.7,4,1,2,0,0
1816,56.0,Male,Bachelor,Sales,2,5.9,2.2,4775.7,8,10,3,25.9,3,17.0,0,4,2,2,0
1817,56.0,Female,High School,Operations,1,0.9,0.2,5217.88,6,4,4,40.9,4,1.0,2,4,3,2,1
1818,54.0,Male,PhD,IT,3,5.3,0.2,4975.03,6,10,2,43.0,3,2.7,0,4,4,1,0
1819,41.0,Female,Bachelor,Sales,2,14.9,1.4,2049.3,7,8,4,39.6,3,23.2,3,4,1,1,0
1820,22.0,Female,Master,Marketing,1,0.1,0.1,9625.55,12,6,5,21.4,3,4.3,2,5,2,3,0
1821,30.0,Male,Master,Marketing,3,0.9,0.9,10387.595000000001,8,4,2,20.7,5,4.9,3,2,3,2,0
1822,42.0,Female,Bachelor,Marketing,2,3.2,0.4,5442.63,10,7,3,22.6,5,3.1,2,4,4,0,1
1823,31.0,Female,Bachelor,Operations,1,11.4,2.3,3628.81,6,3,3,46.1,3,12.8,3,4,3,1,1
1824,46.0,Male,Bachelor,HR,3,1.2,1.0,3309.06,10,2,3,3.0,3,2.2,5,3,3,1,1
1825,25.0,Male,Master,Engineering,4,0.9,0.9,4803.49,5,11,4,38.0,2,26.0,0,4,5,1,0
1826,36.0,Non-binary,Master,HR,2,1.0,1.0,4979.11,13,3,3,35.6,4,8.6,1,4,3,0,0
1827,31.0,Male,Master,Sales,3,2.0,2.0,5937.86,8,4,4,53.2,4,28.3,4,3,5,0,0
1828,41.0,Male,Bachelor,Operations,2,0.8,0.8,5309.38,7,8,2,45.7,5,39.1,3,4,3,0,0
1829,50.0,Male,Master,Finance,3,0.0,0.0,10387.595000000001,4,4,2,37.9,3,44.45,5,3,4,0,0
1830,25.0,Female,Bachelor,Operations,2,4.2,0.1,3929.48,7,5,3,37.5,4,24.0,2,4,4,2,0
1831,26.0,Female,Bachelor,Finance,1,2.9,1.6,8147.68,5,2,4,46.7,1,7.5,2,4,5,1,0
1832,35.0,Male,Bachelor,Legal,4,2.1,2.1,3507.53,6,7,3,33.2,4,18.9,0,2,4,3,0
1833,42.0,Female,Bachelor,Operations,5,0.5,0.5,8446.04,8,11,2,27.9,3,8.6,5,3,2,0,0
1834,41.0,Female,Bachelor,Finance,1,2.9,1.1,6276.82,7,7,2,23.4,4,7.7,7,5,1,2,0
1835,37.0,Female,Bachelor,Sales,3,2.0,0.4,4646.37,8,4,2,52.2,2,6.3,3,2,5,1,0
1836,31.0,Male,Bachelor,Legal,1,12.0,2.7,3505.37,7,7,4,72.2,4,2.5,3,3,4,0,0
1837,23.0,Male,High School,Marketing,1,5.9,0.1,5716.56,12,9,1,47.8,4,16.0,3,1,3,0,0
1838,56.0,Female,Bachelor,Sales,2,1.4,1.1,2658.66,5,8,3,35.1,3,44.45,3,4,3,0,0
1839,30.0,Male,Bachelor,IT,2,10.9,0.2,7494.18,4,8,2,70.2,1,4.6,4,2,3,0,0
1840,31.0,Male,Bachelor,IT,5,7.3,1.1,3173.0,7,6,3,34.6,3,11.7,3,4,4,0,1
1841,23.0,Female,Bachelor,IT,3,11.4,1.0,3010.21,7,4,2,25.6,5,5.6,3,3,4,1,0
1842,41.0,Male,Bachelor,Finance,4,5.4,4.4,3989.5,5,2,3,49.6,3,23.9,3,5,3,1,0
1843,41.0,Male,Master,Sales,2,19.2,0.4,6162.66,6,6,4,58.8,4,14.5,2,4,1,3,0
1844,30.0,Female,Master,Engineering,4,3.2,1.0,4513.8,5,3,4,28.2,2,1.1,2,1,4,2,0
1845,52.0,Female,Bachelor,Sales,2,4.7,4.7,4522.53,13,10,3,6.7,2,3.1,3,4,3,3,1
1846,49.0,Male,Bachelor,Legal,3,2.3,1.8,5715.23,5,4,4,32.5,3,34.1,2,5,3,1,1
1847,30.0,Male,Bachelor,HR,1,0.7,0.7,7521.79,10,9,1,54.5,5,25.5,2,1,5,2,0
1848,27.0,Male,Master,Finance,3,7.0,1.8,8489.36,4,9,1,36.4,5,44.45,3,3,4,0,0
1849,56.0,Female,Bachelor,Finance,2,0.6,0.6,3188.08,7,8,3,38.3,4,2.6,1,4,5,0,0
1850,44.0,Female,Master,Finance,2,7.5,0.8,5226.72,5,5,4,32.9,3,6.7,5,5,2,0,1
1851,31.0,Female,High School,HR,2,2.3,2.3,5804.12,8,14,3,58.2,4,4.1,5,5,1,1,1
1852,23.0,Female,Bachelor,IT,2,2.1,2.1,1807.45,9,6,2,57.7,3,1.4,2,3,5,1,0
1853,41.0,Female,Bachelor,HR,4,1.2,1.2,4164.7,5,4,5,25.7,3,0.3,0,3,3,0,1
1854,30.0,Male,Bachelor,Marketing,1,0.1,0.1,7966.98,10,6,4,46.9,1,6.6,3,3,3,0,0
1855,44.0,Male,Bachelor,Legal,4,0.1,0.1,6314.7,12,6,3,43.3,3,4.9,1,4,3,0,0
1856,23.0,Female,Master,Engineering,1,0.2,0.2,3910.08,8,5,1,34.6,2,13.6,1,5,4,2,0
1857,31.0,Male,High School,Marketing,1,2.9,0.8,5149.25,8,7,4,58.4,4,17.1,3,5,1,0,0
1858,26.0,Male,Master,Legal,2,3.6,0.4,4258.68,11,4,4,73.9,5,4.5,2,3,3,0,0
1859,22.0,Female,Bachelor,IT,4,14.3,0.0,2098.29,12,8,3,31.8,1,3.5,5,3,4,1,0
1860,41.0,Female,High School,Engineering,2,5.4,1.4,4362.45,6,9,3,31.3,3,4.0,1,4,3,1,0
1861,35.0,Female,Master,Finance,4,10.3,0.7,5006.42,9,5,3,34.0,4,6.5,1,3,5,2,0
1862,50.0,Male,PhD,Engineering,2,3.9,1.3,4792.39,11,5,3,39.2,3,11.8,6,2,3,0,0
1863,24.0,Male,PhD,Legal,1,4.9,0.1,4096.66,9,6,3,8.6,3,24.8,2,4,3,0,0
1864,31.0,Female,Bachelor,Finance,3,3.8,3.8,3930.68,10,4,2,35.4,5,24.9,1,4,2,1,0
1865,50.0,Female,Bachelor,HR,5,1.5,1.5,6176.5,10,5,2,31.2,2,30.9,1,1,4,0,0
1866,41.0,Female,PhD,Operations,3,2.7,1.2,2584.98,11,7,5,47.7,4,1.8,1,3,4,0,0
1867,41.0,Male,Bachelor,Legal,2,5.8,5.8,5474.47,10,4,2,50.1,3,34.7,1,3,2,0,0
1868,30.0,Male,Master,Engineering,5,1.7,1.7,7381.43,6,11,4,49.8,5,9.9,2,3,4,3,0
1869,39.0,Female,PhD,Marketing,2,11.8,1.7,3965.51,8,7,3,45.7,3,10.0,2,3,4,0,0
1870,50.0,Male,High School,Sales,2,9.7,3.3,2760.36,8,7,2,24.9,4,1.5,4,3,4,2,1
1871,54.0,Female,Bachelor,Finance,3,0.1,0.1,2226.92,6,5,2,57.8,2,0.3,3,4,5,0,0
1872,25.0,Male,Bachelor,Engineering,2,8.4,3.3,6471.37,12,5,4,27.3,2,40.3,3,4,2,0,0
1873,28.0,Male,Master,HR,1,8.3,6.2,5679.53,4,0,3,30.0,4,16.9,3,3,4,2,0
1874,54.0,Male,High School,Marketing,1,2.1,0.8,8950.07,8,8,4,24.2,2,2.2,1,4,5,2,0
1875,50.0,Male,High School,Marketing,2,17.1,0.4,6274.52,4,4,4,68.4,4,3.9,1,1,3,0,0
1876,49.0,Female,Master,Engineering,4,0.4,0.4,3304.88,4,5,2,24.9,5,20.3,4,5,4,2,0
1877,24.0,Male,Master,HR,5,0.2,0.2,2976.07,8,4,4,61.1,4,28.9,1,4,4,2,0
1878,45.0,Male,PhD,Legal,5,0.6,0.6,3551.09,4,3,3,44.5,2,0.0,0,4,5,3,0
1879,28.0,Female,Bachelor,Operations,3,1.5,1.0,9563.56,11,6,2,50.3,2,1.1,1,4,2,1,0
1880,30.0,Female,Bachelor,HR,2,1.5,0.6,8451.47,11,2,3,32.5,5,19.9,2,4,2,1,0
1881,31.0,Female,High School,Marketing,4,1.0,0.6,3102.08,8,4,3,44.1,2,23.7,1,5,5,2,0
1882,47.0,Male,Master,Legal,1,0.3,0.3,4466.27,7,9,4,29.5,3,7.2,1,4,3,1,0
1883,48.0,Female,Bachelor,IT,1,6.2,0.3,5722.96,7,7,5,35.7,3,26.4,3,4,5,1,0
1884,39.0,Female,Bachelor,Operations,3,3.1,3.1,5099.19,8,3,4,58.3,2,20.2,2,3,4,2,0
1885,54.0,Female,Bachelor,Finance,2,1.3,0.3,3708.18,8,9,1,14.1,4,5.9,7,3,3,1,0
1886,44.0,Female,High School,Marketing,3,4.3,4.3,4266.03,7,5,3,47.2,4,11.9,5,3,4,3,0
1887,32.0,Female,Master,Finance,2,10.9,0.1,3477.26,9,3,4,37.6,5,7.6,1,5,3,1,0
1888,28.0,Female,Master,Operations,1,6.8,1.8,5220.65,6,8,3,5.3,3,1.3,1,3,3,2,0
1889,44.0,Female,PhD,Engineering,5,5.8,0.7,3351.01,7,6,2,18.7,2,4.4,2,3,2,0,1
1890,57.0,Female,PhD,HR,1,1.2,0.3,4879.56,6,5,3,42.9,4,1.4,1,4,5,3,0
1891,52.0,Male,Bachelor,Engineering,2,0.1,0.1,3277.04,8,2,3,11.1,3,44.45,2,5,2,1,0
1892,22.0,Female,High School,Operations,2,1.4,1.4,7133.8,6,8,2,41.4,1,11.3,3,3,3,0,0
1893,41.0,Female,Bachelor,Legal,1,3.8,0.6,4170.79,8,7,3,17.7,4,4.9,2,2,4,2,0
1894,48.0,Female,Bachelor,IT,3,4.8,0.5,3095.84,5,1,3,74.3,3,8.8,1,2,5,2,1
1895,53.0,Female,Master,Engineering,3,0.8,0.8,4925.66,8,5,4,51.6,3,20.3,1,4,5,2,1
1896,34.0,Female,Bachelor,Engineering,1,6.8,0.6,4081.37,8,7,3,20.0,3,44.45,1,3,3,1,1
1897,40.0,Female,Master,Sales,2,0.2,0.2,6233.66,6,7,4,47.6,1,3.8,1,4,3,0,0
1898,30.0,Male,Bachelor,Legal,3,0.8,0.7,10387.595000000001,7,4,3,38.7,3,7.3,2,4,3,2,0
1899,52.0,Male,Bachelor,IT,3,1.2,1.2,5658.48,8,10,4,30.6,3,11.0,3,4,4,1,0
1900,35.0,Female,Master,Finance,4,1.1,0.2,4085.39,9,3,4,27.5,3,1.3,4,2,3,1,0
1901,52.0,Male,Bachelor,IT,4,2.7,0.6,3958.03,7,9,5,29.2,3,20.0,2,4,5,2,0
1902,49.0,Female,Bachelor,Engineering,2,4.9,0.9,2632.4,7,5,4,34.0,4,35.8,2,4,4,1,0
1903,36.0,Female,Bachelor,Legal,4,4.4,3.9,8964.89,12,6,1,49.5,3,11.9,3,5,4,0,0
1904,28.0,Female,Master,HR,5,6.0,1.4,6566.04,8,8,3,27.0,5,24.4,2,4,2,1,0
1905,28.0,Female,Bachelor,Legal,4,0.7,0.5,6037.73,8,5,3,76.4,1,14.2,3,3,4,0,0
1906,25.0,Female,Master,Sales,2,3.0,2.3,3039.14,6,6,4,26.1,4,7.9,2,3,3,1,0
1907,34.0,Female,Bachelor,Operations,3,2.7,1.5,3326.19,6,8,4,67.6,5,32.2,3,4,5,1,0
1908,31.0,Female,Bachelor,Operations,2,1.8,0.1,4528.04,4,3,3,47.8,3,1.5,1,3,5,1,0
1909,53.0,Female,Bachelor,Legal,2,2.0,2.0,6812.28,10,7,3,42.2,5,39.2,0,3,4,0,0
1910,42.0,Female,Master,HR,3,0.4,0.4,3694.18,6,2,2,34.8,3,19.8,0,5,4,3,0
1911,53.0,Male,Bachelor,Engineering,2,4.6,4.6,3193.57,6,8,4,37.4,3,4.1,3,4,3,2,0
1912,24.0,Female,Master,Sales,2,2.5,2.5,5185.52,15,8,3,52.6,5,1.3,1,4,5,0,0
1913,40.0,Female,Bachelor,Sales,1,0.3,0.3,4006.6,1,2,3,33.5,4,1.4,7,3,5,1,0
1914,29.0,Female,Bachelor,Finance,5,0.3,0.3,8154.84,9,6,3,24.1,2,1.9,2,3,4,2,0
1915,49.0,Female,Bachelor,Finance,1,9.2,5.9,3870.25,10,5,3,24.6,4,44.45,3,4,3,2,0
1916,55.0,Female,Master,IT,2,2.8,2.8,6199.65,6,2,4,62.4,5,1.8,5,3,4,2,0
1917,55.0,Male,Bachelor,HR,5,4.0,1.4,6468.21,6,5,4,51.1,4,42.1,2,4,2,1,1
1918,61.0,Female,Bachelor,HR,3,1.5,0.2,6197.98,7,9,4,57.5,4,3.9,2,3,5,1,0
1919,54.0,Female,Master,IT,1,2.8,0.7,5348.64,11,4,4,62.9,4,11.3,0,2,5,1,0
1920,42.0,Male,Bachelor,Operations,1,9.4,0.2,2660.43,9,6,2,21.3,4,2.5,4,3,3,0,0
1921,30.0,Male,Master,IT,2,14.3,2.5,6750.57,4,4,4,26.3,3,27.3,3,2,3,2,0
1922,32.0,Male,Bachelor,HR,1,1.6,0.2,6805.79,10,10,4,35.4,3,12.2,1,3,3,2,0
1923,43.0,Male,Bachelor,Legal,4,3.3,0.8,5658.3,10,6,3,50.4,3,2.0,1,2,4,3,1
1924,24.0,Male,Master,IT,2,6.1,5.4,3920.03,11,6,1,41.8,4,17.0,4,5,5,1,0
1925,40.0,Female,Bachelor,Legal,4,1.2,0.9,5910.83,8,7,3,51.6,1,4.0,1,2,3,2,0
1926,50.0,Non-binary,High School,Engineering,1,0.1,0.1,3801.9,9,7,4,34.9,1,14.0,4,5,4,1,0
1927,31.0,Female,Bachelor,Sales,4,10.2,3.7,9913.73,8,7,4,38.4,4,1.9,0,3,4,1,0
1928,26.0,Female,PhD,Finance,2,5.9,1.5,5843.37,1,9,2,47.2,4,1.8,3,3,5,1,0
1929,39.0,Female,Bachelor,IT,1,10.1,1.1,4220.65,7,2,4,45.2,1,10.1,2,4,4,1,0
1930,22.0,Female,Master,HR,1,1.2,1.2,4669.59,8,7,3,17.9,1,35.7,3,2,4,1,0
1931,45.0,Male,High School,Legal,1,10.4,1.1,2485.2,8,8,3,43.9,5,1.1,4,5,3,2,0
1932,59.0,Female,Master,Finance,3,2.0,0.4,2295.78,7,4,4,39.1,2,19.1,2,5,2,3,0
1933,32.0,Non-binary,High School,Engineering,4,9.0,1.5,8461.41,7,2,1,44.9,3,8.5,1,3,4,2,0
1934,47.0,Male,Master,Operations,1,0.9,0.9,7979.92,6,2,3,15.1,3,16.9,3,3,4,0,0
1935,31.0,Female,Master,IT,1,8.1,3.8,2683.57,5,4,4,55.5,4,10.4,3,4,3,0,0
1936,34.0,Male,Bachelor,Sales,3,2.4,0.8,10183.53,5,6,1,15.9,4,14.4,3,4,4,2,0
1937,23.0,Male,Master,Sales,1,1.4,1.4,6464.04,3,12,1,46.6,1,1.5,2,3,5,2,0
1938,46.0,Female,Bachelor,Sales,3,0.4,0.4,5176.26,14,5,3,49.5,2,8.0,2,4,5,1,0
1939,41.0,Female,Master,HR,4,2.9,0.4,6824.08,10,8,3,21.8,2,17.9,4,4,3,0,0
1940,56.0,Male,PhD,Legal,4,1.4,0.4,4364.91,11,6,4,26.8,3,35.3,2,4,3,1,0
1941,50.0,Male,Bachelor,Legal,1,3.0,3.0,6860.59,6,9,3,25.3,5,44.45,1,4,5,2,0
1942,28.0,Female,High School,Engineering,2,6.7,6.7,8665.63,11,3,3,32.9,4,7.2,2,3,3,0,0
1943,42.0,Female,Master,HR,1,3.2,1.2,7237.2,4,4,4,12.8,5,19.0,2,3,5,1,0
1944,59.0,Female,Master,Engineering,2,4.9,2.0,3572.77,7,2,3,51.1,2,11.8,1,4,4,1,0
1945,24.0,Female,Master,Engineering,1,0.9,0.9,4236.38,7,6,3,38.7,4,2.5,7,2,2,0,0
1946,48.0,Male,Bachelor,Sales,3,4.6,1.2,9826.13,8,7,3,57.6,3,3.0,2,5,3,2,0
1947,30.0,Male,Bachelor,IT,2,0.7,0.7,3798.09,9,5,3,18.7,4,9.9,1,3,3,0,0
1948,34.0,Male,Bachelor,Sales,2,8.0,0.1,5871.77,12,7,5,43.3,1,14.4,3,2,3,0,0
1949,24.0,Female,High School,Legal,1,5.2,3.4,3310.0,3,10,3,1.9,3,2.5,0,4,4,0,0
1950,42.0,Female,Bachelor,Engineering,1,1.8,0.9,7872.15,11,8,3,26.5,3,3.2,2,4,5,1,0
1951,61.0,Male,Bachelor,Marketing,3,9.8,2.8,2168.81,5,12,4,47.9,5,19.5,2,4,3,2,0
1952,27.0,Male,Bachelor,Operations,2,5.8,0.2,4493.63,7,5,4,58.1,4,33.5,2,5,3,0,0
1953,32.0,Non-binary,Bachelor,Sales,2,12.8,0.2,3898.31,8,4,5,36.3,1,12.3,2,5,4,1,0
1954,28.0,Female,PhD,Operations,1,0.4,0.4,6749.38,11,3,3,34.7,3,20.8,4,4,2,1,0
1955,37.0,Female,Bachelor,Legal,2,1.0,1.0,6332.01,8,5,4,44.4,1,0.9,1,3,5,0,0
1956,48.0,Male,High School,Operations,1,8.0,0.2,4610.29,10,5,4,32.3,2,3.3,5,5,3,2,0
1957,46.0,Female,Bachelor,Operations,1,2.0,0.7,4908.53,9,9,3,28.0,4,3.4,2,4,3,1,0
1958,55.0,Male,Master,Finance,1,0.5,0.5,4547.38,9,3,2,39.1,4,18.0,0,4,3,1,0
1959,42.0,Female,Master,HR,5,3.6,0.6,7183.72,7,4,1,26.4,1,8.4,3,3,3,1,0
1960,53.0,Male,Bachelor,Sales,2,5.8,1.7,10387.595000000001,8,6,4,19.9,4,3.7,5,2,4,1,0
1961,23.0,Female,Bachelor,Operations,2,3.4,3.4,3783.64,7,5,3,67.1,4,16.5,2,4,3,0,0
1962,42.0,Female,PhD,Engineering,2,5.4,5.4,4702.09,2,5,4,12.6,2,15.9,0,3,4,1,0
1963,38.0,Male,Bachelor,Finance,1,3.1,3.1,5786.63,7,3,4,8.3,2,41.9,2,3,3,0,1
1964,39.0,Non-binary,Bachelor,Engineering,1,1.4,1.4,6658.1,9,3,2,43.3,3,0.1,4,4,2,0,0
1965,29.0,Female,High School,Legal,4,4.9,1.3,4767.94,8,9,2,39.4,1,1.2,3,5,4,1,0
1966,39.0,Female,Master,Operations,2,4.6,2.7,3870.24,12,9,4,18.6,3,4.8,1,2,3,1,0
1967,54.0,Female,Bachelor,Operations,5,8.3,0.6,8148.6,8,8,3,21.2,3,6.3,7,4,2,3,1
1968,42.0,Female,Bachelor,Legal,1,1.2,0.6,4494.22,8,7,4,68.6,4,9.5,0,4,3,1,0
1969,51.0,Female,Bachelor,Marketing,1,0.3,0.1,3116.59,8,3,3,36.0,3,0.1,6,4,3,3,0
1970,44.0,Male,PhD,HR,3,0.1,0.1,6266.22,10,5,4,42.5,3,40.2,3,4,3,1,0
1971,45.0,Female,High School,Sales,1,1.8,1.8,8341.05,12,6,3,23.1,3,13.6,3,4,4,0,0
1972,28.0,Female,Master,Finance,4,0.3,0.3,3823.3,9,11,5,16.1,2,4.4,9,3,4,0,0
1973,36.0,Male,Bachelor,Engineering,2,6.5,4.1,4986.03,7,4,3,36.6,2,29.4,2,2,3,0,1
1974,26.0,Female,Master,Operations,3,0.9,0.6,3199.37,5,6,3,20.0,4,11.1,2,3,3,0,0
1975,28.0,Male,Bachelor,Operations,1,18.2,6.9,6746.87,12,8,4,46.4,3,4.2,3,2,3,0,0
1976,23.0,Male,Master,Finance,1,2.8,0.3,2864.0,10,4,2,22.7,2,0.6,1,3,4,2,0
1977,28.0,Male,High School,Operations,2,5.8,5.8,5036.82,10,9,3,29.0,5,7.3,1,3,5,0,0
1978,58.0,Female,PhD,HR,2,4.9,1.1,4773.22,9,2,3,34.6,4,5.4,4,3,3,1,0
1979,59.0,Female,Master,IT,1,2.0,0.0,5108.86,2,7,4,28.7,2,18.9,2,4,4,1,0
1980,44.0,Female,High School,Legal,2,1.6,1.6,6319.51,16,2,5,36.6,2,2.2,1,3,4,0,1
1981,40.0,Male,Bachelor,Finance,1,2.3,2.3,4387.09,11,5,3,72.3,4,3.2,2,3,2,0,0
1982,53.0,Male,Master,Marketing,2,1.2,1.2,5197.31,10,7,4,23.9,4,0.5,3,4,3,0,0
1983,44.0,Male,Master,Engineering,1,6.3,2.5,3974.81,5,1,4,64.4,4,17.5,1,4,3,0,0
1984,45.0,Male,Master,Engineering,5,2.2,2.2,4830.86,16,8,3,43.1,5,2.3,1,2,4,0,0
1985,28.0,Female,High School,IT,2,0.7,0.4,4076.39,8,1,2,23.6,3,15.1,2,5,3,1,0
1986,54.0,Male,Master,Sales,3,7.0,4.2,6717.51,3,5,4,38.6,4,27.8,5,4,4,1,0
1987,58.0,Female,High School,HR,2,0.8,0.8,3526.76,12,4,2,37.7,4,8.6,6,4,4,2,0
1988,30.0,Male,Master,IT,1,2.3,0.9,5019.26,10,5,3,26.0,3,26.3,2,1,3,1,0
1989,34.0,Male,High School,Operations,1,2.4,1.3,5104.82,10,7,2,51.5,4,5.5,5,4,2,0,1
1990,32.0,Female,Bachelor,Operations,2,5.3,0.0,9815.9,10,8,2,27.1,2,5.5,3,3,2,0,0
1991,30.0,Male,Master,Engineering,1,0.9,0.9,3269.14,10,4,3,46.1,3,1.8,3,3,4,0,0
1992,44.0,Female,Bachelor,Marketing,4,13.5,0.0,3933.57,13,3,2,40.7,4,22.6,1,2,2,3,0
1993,49.0,Female,Bachelor,IT,2,1.4,0.6,6775.03,5,6,4,38.9,4,2.0,3,1,2,2,0
1994,35.0,Male,Master,Finance,1,2.1,2.1,6206.09,5,7,3,38.0,4,13.0,6,3,4,3,0
1995,52.0,Male,Bachelor,Operations,3,1.1,0.1,3298.34,6,4,1,58.5,2,37.6,3,4,4,2,0
1996,51.0,Male,High School,IT,2,0.6,0.6,4542.74,7,6,4,52.5,2,1.6,2,4,5,0,0
1997,59.0,Female,Master,Engineering,3,2.2,1.9,4610.24,8,3,3,27.9,4,0.9,3,4,3,1,0
1998,60.0,Male,PhD,Engineering,2,2.8,2.8,4861.01,6,8,4,38.5,4,2.7,3,2,2,0,0
1999,23.0,Female,High School,IT,3,19.7,0.9,3938.6,12,4,5,53.2,3,18.4,2,4,3,0,0
2000,24.0,Female,Bachelor,Marketing,2,2.4,0.2,3944.53,7,3,4,33.5,4,34.2,0,2,3,1,0
2001,51.0,Female,Bachelor,Engineering,1,2.7,0.6,6158.21,13,6,1,21.8,5,3.7,1,3,3,2,0
2002,51.0,Male,Bachelor,Legal,2,2.6,1.4,8970.17,5,3,3,20.4,3,9.1,1,3,3,0,0
2003,47.0,Non-binary,Bachelor,IT,2,1.4,1.4,8139.16,9,4,2,31.1,4,17.3,2,3,3,0,0
2004,57.0,Male,PhD,Marketing,3,1.3,1.3,4786.54,3,8,3,61.5,1,37.8,4,5,3,2,1
2005,56.0,Male,High School,Operations,5,4.0,4.0,3044.52,8,2,2,38.0,3,11.7,3,5,2,0,0
2006,40.0,Female,High School,Operations,1,3.0,2.6,7289.99,5,4,4,40.9,3,13.3,2,4,3,0,0
2007,43.0,Female,High School,Operations,1,13.9,0.1,5875.53,1,7,4,42.4,3,1.5,1,4,3,0,0
2008,32.0,Female,Bachelor,Legal,4,7.1,3.8,2432.6,11,6,2,10.2,3,10.1,4,3,3,1,0
